model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
vit_b_32,conv_proj,2389134.396537651,2389134.430893914,2389134.396831804,2389134.417167681,2389134.417167915,2389134.417168195,2389134.417249956,2389134.424717935,,,2389134.424750126,2389134.430851572,
vit_b_32,class_token,2389134.396551317,2389134.431020682,2389134.417293619,2389134.417436093,2389134.417436308,2389134.417436518,2389134.424859744,2389134.424862855,,,2389134.430867384,2389134.431002461,
vit_b_32,encoder,2389134.396554958,2389135.269164444,2389134.417568645,2389134.930775264,2389134.930775442,2389134.930775762,2389134.930914413,2389135.20006783,,,2389135.200123571,2389135.269074766,
vit_b_32,heads,2389134.39655773,2389135.270044417,2389134.930996454,2389134.93504332,2389134.935043661,2389134.935043862,2389135.200518771,2389135.202586077,,,2389135.269107933,2389135.270007531,
vit_b_16,conv_proj,2389135.711235942,2389135.731793457,2389135.711550391,2389135.717129422,2389135.717129676,2389135.717129906,2389135.717203359,2389135.724167141,,,2389135.724245553,2389135.731684365,
vit_b_16,class_token,2389135.711247938,2389135.731911943,2389135.717240279,2389135.717394689,2389135.717395184,2389135.717395364,2389135.724206328,2389135.72420862,,,2389135.731701966,2389135.731888499,
vit_b_16,encoder,2389135.71125132,2389136.561723934,2389135.717465878,2389136.245075742,2389136.245075943,2389136.245076221,2389136.245163936,2389136.462094702,,,2389136.462147532,2389136.561616695,
vit_b_16,heads,2389135.711254283,2389136.563006796,2389136.245211801,2389136.250228,2389136.250228133,2389136.250228316,2389136.462499106,2389136.465202052,,,2389136.561658142,2389136.56296538,
vit_b_16,conv_proj,2389137.015964403,2389137.035372591,2389137.016248468,2389137.023589043,2389137.023589277,2389137.023589508,2389137.023662729,2389137.028841614,,,2389137.028874571,2389137.035314872,
vit_b_16,class_token,2389137.015976256,2389137.035613289,2389137.02369924,2389137.023832569,2389137.023832787,2389137.023833028,2389137.029158874,2389137.029161698,,,2389137.035335346,2389137.035592471,
vit_b_16,encoder,2389137.015979974,2389137.868849027,2389137.023922338,2389137.54197171,2389137.541971896,2389137.541972264,2389137.542069619,2389137.768603119,,,2389137.768665418,2389137.868730501,
vit_b_16,heads,2389137.015982833,2389137.870246427,2389137.542122438,2389137.546096678,2389137.546096881,2389137.546097149,2389137.769082346,2389137.771486978,,,2389137.868775552,2389137.870156354,
vit_b_16,conv_proj,2389138.329596566,2389138.348307609,2389138.329883613,2389138.33607237,2389138.336072641,2389138.336072871,2389138.336183717,2389138.342617067,,,2389138.342679047,2389138.348261718,
vit_b_16,class_token,2389138.329609624,2389138.348465505,2389138.336145316,2389138.336311041,2389138.336311257,2389138.336311514,2389138.342644245,2389138.342646588,,,2389138.348279404,2389138.348439339,
vit_b_16,encoder,2389138.329612821,2389139.151894385,2389138.336374847,2389138.847026383,2389138.847026537,2389138.847026736,2389138.847151015,2389139.064562363,,,2389139.064650272,2389139.15178167,
vit_b_16,heads,2389138.329615343,2389139.153056031,2389138.847198908,2389138.851250432,2389138.851250629,2389138.851250813,2389139.065156587,2389139.067292979,,,2389139.151824991,2389139.153009053,
vit_l_16,conv_proj,2389139.565711019,2389139.586446192,2389139.565966511,2389139.574536017,2389139.574536302,2389139.574536641,2389139.574609248,2389139.578918198,,,2389139.578984615,2389139.586390004,
vit_l_16,class_token,2389139.565723481,2389139.586669071,2389139.574644088,2389139.574783012,2389139.574783234,2389139.574783413,2389139.57894765,2389139.578949996,,,2389139.586412033,2389139.586645648,
vit_l_16,encoder,2389139.565727269,2389142.637312892,2389139.574867172,2389141.486785042,2389141.486785262,2389141.486785509,2389141.486889137,2389142.298145857,,,2389142.298224226,2389142.637198168,
vit_l_16,heads,2389139.565730053,2389142.639267159,2389141.486972652,2389141.493614843,2389141.493615111,2389141.493615294,2389142.300821511,2389142.304180639,,,2389142.637243236,2389142.639222947,
vit_l_16,conv_proj,2389144.009705942,2389144.029630776,2389144.010027634,2389144.017819202,2389144.017819464,2389144.017819697,2389144.017904085,2389144.022837829,,,2389144.022898908,2389144.029586598,
vit_l_16,class_token,2389144.009718529,2389144.029800575,2389144.017949545,2389144.018089598,2389144.018089867,2389144.018090079,2389144.022865724,2389144.022868182,,,2389144.029601663,2389144.029773173,
vit_l_16,encoder,2389144.009721202,2389146.938820888,2389144.018195141,2389145.920527224,2389145.920527543,2389145.920527871,2389145.920669258,2389146.610499292,,,2389146.610576062,2389146.938719964,
vit_l_16,heads,2389144.009723454,2389146.94044312,2389145.920760257,2389145.927493119,2389145.927493281,2389145.927493441,2389146.642560557,2389146.644672657,,,2389146.938761127,2389146.940396189,
vit_l_16,conv_proj,2389148.21837222,2389148.243577675,2389148.218672479,2389148.225714787,2389148.225715044,2389148.225715395,2389148.225788541,2389148.236081373,,,2389148.236102442,2389148.243523706,
vit_l_16,class_token,2389148.218381702,2389148.243741543,2389148.225837001,2389148.22600827,2389148.226008499,2389148.226008743,2389148.236229015,2389148.236235085,,,2389148.24354197,2389148.243721986,
vit_l_16,encoder,2389148.218384395,2389151.219498971,2389148.226092684,2389150.13101203,2389150.131012241,2389150.131012746,2389150.131116351,2389150.920666694,,,2389150.920736798,2389151.21941188,
vit_l_16,heads,2389148.218386546,2389151.221117229,2389150.131211873,2389150.137870134,2389150.137870419,2389150.137870735,2389150.923169055,2389150.92579057,,,2389151.219442968,2389151.221080069,
vit_l_16,conv_proj,2389152.547689381,2389152.568523076,2389152.54804488,2389152.555080088,2389152.555080371,2389152.555080653,2389152.555174747,2389152.560671192,,,2389152.560716623,2389152.568440865,
vit_l_16,class_token,2389152.547709989,2389152.568864206,2389152.555235466,2389152.555417689,2389152.555417912,2389152.55541806,2389152.561001522,2389152.561005211,,,2389152.568470407,2389152.568835076,
vit_l_16,encoder,2389152.547713905,2389155.606194212,2389152.555517507,2389154.460984564,2389154.460984822,2389154.460985186,2389154.461128228,2389155.250155112,,,2389155.250232361,2389155.606081859,
vit_l_16,heads,2389152.547716944,2389155.608070195,2389154.461233569,2389154.467939121,2389154.467939391,2389154.467939556,2389155.252471818,2389155.255374841,,,2389155.606134828,2389155.608030826,
vit_l_16,conv_proj,2389157.139783492,2389157.16045981,2389157.139997039,2389157.146828216,2389157.146828516,2389157.146828755,2389157.146905444,2389157.152697836,,,2389157.152766912,2389157.16041527,
vit_l_16,class_token,2389157.139798572,2389157.160641645,2389157.146943129,2389157.147096901,2389157.147097154,2389157.147097271,2389157.152730307,2389157.152733338,,,2389157.160431771,2389157.160621281,
vit_l_16,encoder,2389157.139802055,2389160.139962794,2389157.147170745,2389159.04793666,2389159.047937011,2389159.04793734,2389159.04805394,2389159.833455715,,,2389159.83353304,2389160.139867908,
vit_l_16,heads,2389157.139804902,2389160.141627505,2389159.048150345,2389159.054852826,2389159.054853076,2389159.05485323,2389159.836333587,2389159.839952843,,,2389160.139901687,2389160.141579923,
vit_l_16,conv_proj,2389161.525683826,2389161.552615888,2389161.526006328,2389161.533834712,2389161.533834952,2389161.533835166,2389161.53391818,2389161.543766157,,,2389161.543796078,2389161.552566728,
vit_l_16,class_token,2389161.525699305,2389161.552775949,2389161.533956097,2389161.534149814,2389161.534150039,2389161.534150285,2389161.543898032,2389161.543900782,,,2389161.552586034,2389161.552758393,
vit_l_16,encoder,2389161.525702641,2389164.579507311,2389161.534217884,2389163.457764884,2389163.457765132,2389163.457765621,2389163.457866528,2389164.244773734,,,2389164.244879417,2389164.57936442,
vit_l_16,heads,2389161.52570534,2389164.581365018,2389163.457950092,2389163.464657787,2389163.464658037,2389163.464658209,2389164.246887009,2389164.24963991,,,2389164.579398313,2389164.581333226,
vit_b_16,conv_proj,2389165.929703306,2389165.948711533,2389165.930002581,2389165.936353803,2389165.936354128,2389165.936354489,2389165.936455315,2389165.942788479,,,2389165.942857857,2389165.948657105,
vit_b_16,class_token,2389165.929716161,2389165.948855535,2389165.936419039,2389165.936611253,2389165.936611463,2389165.936611643,2389165.942821292,2389165.942823757,,,2389165.948679821,2389165.948835079,
vit_b_16,encoder,2389165.929719623,2389166.835084731,2389165.936685145,2389166.460049356,2389166.460049549,2389166.460050105,2389166.460144596,2389166.738557413,,,2389166.738613976,2389166.834982917,
vit_b_16,heads,2389165.929722308,2389166.836332433,2389166.460222377,2389166.46476252,2389166.464762764,2389166.464763022,2389166.739094072,2389166.741825607,,,2389166.835021417,2389166.836288722,
vit_b_16,conv_proj,2389167.290599865,2389167.308066029,2389167.290908351,2389167.296698136,2389167.296698362,2389167.296698703,2389167.296789759,2389167.302792766,,,2389167.302823489,2389167.308015414,
vit_b_16,class_token,2389167.29061255,2389167.308457445,2389167.296824527,2389167.297002866,2389167.297003106,2389167.297003326,2389167.302930057,2389167.302932436,,,2389167.308034543,2389167.308433069,
vit_b_16,encoder,2389167.290615998,2389168.129571805,2389167.297077483,2389167.810352716,2389167.810352915,2389167.810353504,2389167.810480263,2389168.03118199,,,2389168.031237411,2389168.129465878,
vit_b_16,heads,2389167.290618548,2389168.130975464,2389167.810529259,2389167.81446885,2389167.814469067,2389167.814469336,2389168.031635732,2389168.033956894,,,2389168.129511077,2389168.130908794,
vit_b_16,conv_proj,2389168.633789036,2389168.653371865,2389168.633997658,2389168.639229191,2389168.63922945,2389168.639229719,2389168.639332287,2389168.646982772,,,2389168.647012605,2389168.65331849,
vit_b_16,class_token,2389168.633801094,2389168.653520088,2389168.639381401,2389168.639551585,2389168.639551798,2389168.639552019,2389168.647112484,2389168.647115251,,,2389168.653333185,2389168.653499115,
vit_b_16,encoder,2389168.633804333,2389169.527589173,2389168.639659327,2389169.157212664,2389169.157212862,2389169.157213193,2389169.157347356,2389169.426527915,,,2389169.426584633,2389169.527487303,
vit_b_16,heads,2389168.633806787,2389169.528948089,2389169.157430481,2389169.161565321,2389169.161565538,2389169.161565726,2389169.426950462,2389169.429500861,,,2389169.527524606,2389169.528916602,
vit_b_16,conv_proj,2389169.954502012,2389169.979476172,2389169.954799344,2389169.960865478,2389169.96086573,2389169.960866007,2389169.96094062,2389169.973620557,,,2389169.973642153,2389169.979424689,
vit_b_16,class_token,2389169.954517232,2389169.979625053,2389169.960984333,2389169.961118883,2389169.96111908,2389169.961119366,2389169.973746742,2389169.973748769,,,2389169.979441447,2389169.979604176,
vit_b_16,encoder,2389169.954520519,2389170.787409664,2389169.961225992,2389170.480176551,2389170.480176741,2389170.480177321,2389170.48030318,2389170.702125321,,,2389170.702176285,2389170.787307146,
vit_b_16,heads,2389169.954523301,2389170.788510064,2389170.480350495,2389170.484320661,2389170.484320906,2389170.484321142,2389170.702515337,2389170.704728791,,,2389170.787347026,2389170.788470283,
vit_b_16,conv_proj,2389171.194660938,2389171.216580245,2389171.194925069,2389171.20077259,2389171.200772896,2389171.200773211,2389171.200874814,2389171.210932272,,,2389171.210964327,2389171.216535618,
vit_b_16,class_token,2389171.194672723,2389171.216763823,2389171.200928281,2389171.201092623,2389171.201092834,2389171.201093065,2389171.211077827,2389171.21108039,,,2389171.216550514,2389171.216739082,
vit_b_16,encoder,2389171.194675803,2389172.043079473,2389171.201199616,2389171.718752924,2389171.71875311,2389171.718753382,2389171.718844838,2389171.948819176,,,2389171.948869946,2389172.042973514,
vit_b_16,heads,2389171.194678443,2389172.044265162,2389171.718915649,2389171.722887866,2389171.722888141,2389171.722888423,2389171.949373897,2389171.952144329,,,2389172.043013314,2389172.044203045,
vit_b_16,conv_proj,2389172.431300127,2389172.456007207,2389172.431644765,2389172.437107533,2389172.437107813,2389172.437108206,2389172.437201998,2389172.450332721,,,2389172.450382089,2389172.455935429,
vit_b_16,class_token,2389172.431315774,2389172.456199649,2389172.437264287,2389172.437417377,2389172.437417637,2389172.437417903,2389172.450570498,2389172.450572707,,,2389172.455958576,2389172.456164068,
vit_b_16,encoder,2389172.431319317,2389173.310965623,2389172.437540702,2389172.948400669,2389172.948400884,2389172.948401156,2389172.948562406,2389173.226960693,,,2389173.227017005,2389173.310838631,
vit_b_16,heads,2389172.431322344,2389173.312100103,2389172.948660191,2389172.952660768,2389172.952660976,2389172.952661165,2389173.227374631,2389173.229639237,,,2389173.310880905,2389173.312050945,
vit_b_16,conv_proj,2389173.747786318,2389173.772863803,2389173.74809819,2389173.75362915,2389173.75362942,2389173.753629641,2389173.753713903,2389173.766841636,,,2389173.766879245,2389173.772820127,
vit_b_16,class_token,2389173.747801887,2389173.773084196,2389173.75376255,2389173.753960966,2389173.753961192,2389173.753961421,2389173.766986043,2389173.766988256,,,2389173.772836444,2389173.773063579,
vit_b_16,encoder,2389173.747805894,2389174.963260135,2389173.754231194,2389174.578003634,2389174.57800381,2389174.578004317,2389174.578135453,2389174.858456909,,,2389174.858508564,2389174.963066157,
vit_b_16,heads,2389173.747808856,2389174.964490448,2389174.57821677,2389174.582702172,2389174.582702482,2389174.582702718,2389174.858877948,2389174.861415502,,,2389174.963106311,2389174.964441438,
vit_b_16,conv_proj,2389175.944468663,2389175.96439438,2389175.944770265,2389175.951858528,2389175.951858773,2389175.951859002,2389175.951964214,2389175.958534334,,,2389175.958560594,2389175.96433709,
vit_b_16,class_token,2389175.944481802,2389175.964526517,2389175.951925279,2389175.952114377,2389175.952114666,2389175.952114949,2389175.958707646,2389175.958709644,,,2389175.964357767,2389175.964508614,
vit_b_16,encoder,2389175.94448532,2389176.855891642,2389175.952208178,2389176.477901663,2389176.477901878,2389176.477902235,2389176.47799792,2389176.753789301,,,2389176.753855699,2389176.855779634,
vit_b_16,heads,2389175.944488041,2389176.857268677,2389176.478080519,2389176.482593404,2389176.482593575,2389176.482593774,2389176.754195802,2389176.756589872,,,2389176.855820606,2389176.857224563,
vit_b_16,conv_proj,2389177.236457151,2389177.255282524,2389177.23669107,2389177.243890125,2389177.243890406,2389177.243890643,2389177.243968681,2389177.249716191,,,2389177.249737927,2389177.255232497,
vit_b_16,class_token,2389177.236466303,2389177.255446607,2389177.244025269,2389177.244170628,2389177.244170873,2389177.244171101,2389177.249845572,2389177.249847802,,,2389177.255253827,2389177.255427177,
vit_b_16,encoder,2389177.236469317,2389178.074087581,2389177.244358976,2389177.765218844,2389177.765219044,2389177.765219308,2389177.765329821,2389177.985026694,,,2389177.985083325,2389178.073976475,
vit_b_16,heads,2389177.236471618,2389178.075256574,2389177.76537616,2389177.769444706,2389177.769444975,2389177.769445245,2389177.985541443,2389177.98809815,,,2389178.074020906,2389178.075210934,
vit_l_16,conv_proj,2389178.343969934,2389178.364957741,2389178.344294032,2389178.35265054,2389178.352650822,2389178.352651047,2389178.352726612,2389178.356978159,,,2389178.357034841,2389178.364908773,
vit_l_16,class_token,2389178.343982365,2389178.365114386,2389178.352762693,2389178.352893903,2389178.35289453,2389178.352894733,2389178.357007712,2389178.357009885,,,2389178.364926487,2389178.365095738,
vit_l_16,encoder,2389178.343985287,2389181.358004873,2389178.353008765,2389180.260880488,2389180.260880679,2389180.26088113,2389180.260989209,2389181.019264944,,,2389181.019335825,2389181.357895591,
vit_l_16,heads,2389178.343987384,2389181.359867849,2389180.261103711,2389180.267917347,2389180.267917579,2389180.267917843,2389181.023500397,2389181.026207966,,,2389181.357935965,2389181.359829291,
vit_b_16,conv_proj,2389182.236423275,2389182.254736476,2389182.236730098,2389182.24250695,2389182.242507212,2389182.242507442,2389182.24259494,2389182.248810862,,,2389182.248844902,2389182.25468295,
vit_b_16,class_token,2389182.236435964,2389182.254978785,2389182.242634314,2389182.24279603,2389182.242796251,2389182.242796392,2389182.249044041,2389182.249046649,,,2389182.254701534,2389182.254953406,
vit_b_16,encoder,2389182.236438782,2389183.149484093,2389182.242889112,2389182.760626817,2389182.760627015,2389182.760627337,2389182.760747606,2389183.04528536,,,2389183.04534164,2389183.149388563,
vit_b_16,heads,2389182.236440944,2389183.150804446,2389182.760832127,2389182.764848959,2389182.764849168,2389182.764849439,2389183.045704416,2389183.048334931,,,2389183.149424493,2389183.150760381,
vit_b_16,conv_proj,2389183.408298743,2389183.431786444,2389183.408599701,2389183.415543389,2389183.41554366,2389183.415543936,2389183.415616702,2389183.426375448,,,2389183.426394507,2389183.431711484,
vit_b_16,class_token,2389183.408308534,2389183.431959878,2389183.415682275,2389183.415823475,2389183.415823678,2389183.415823841,2389183.426510611,2389183.426512706,,,2389183.43174253,2389183.43191746,
vit_b_16,encoder,2389183.408311744,2389184.313030664,2389183.415909645,2389183.937092649,2389183.937092945,2389183.9370932,2389183.937186502,2389184.226029694,,,2389184.226077161,2389184.31291586,
vit_b_16,heads,2389183.408313803,2389184.314244075,2389183.937267098,2389183.941359656,2389183.941359947,2389183.9413602,2389184.226439776,2389184.228695229,,,2389184.312955914,2389184.314196604,
vit_b_16,conv_proj,2389184.593778716,2389184.612578502,2389184.594078463,2389184.600211061,2389184.600211397,2389184.600211665,2389184.60029135,2389184.606949675,,,2389184.607013895,2389184.612532132,
vit_b_16,class_token,2389184.593789027,2389184.612746553,2389184.600331287,2389184.600470176,2389184.600470428,2389184.600470665,2389184.606979089,2389184.606981279,,,2389184.612549053,2389184.612727094,
vit_b_16,encoder,2389184.593791915,2389185.484595948,2389184.600559695,2389185.119255148,2389185.11925537,2389185.119255578,2389185.11933376,2389185.397373912,,,2389185.397433374,2389185.484478291,
vit_b_16,heads,2389184.593794099,2389185.485780667,2389185.119379473,2389185.123315283,2389185.123315566,2389185.123315776,2389185.39783916,2389185.400079974,,,2389185.48452185,2389185.485731355,
vit_l_16,conv_proj,2389185.751464917,2389185.776998323,2389185.75174176,2389185.758447499,2389185.758447793,2389185.75844804,2389185.758521647,2389185.770253386,,,2389185.770274088,2389185.776947278,
vit_l_16,class_token,2389185.751476046,2389185.777149882,2389185.758566463,2389185.758716982,2389185.758717224,2389185.758717389,2389185.770387971,2389185.770390086,,,2389185.776964126,2389185.777123324,
vit_l_16,encoder,2389185.751479695,2389188.707918913,2389185.758912781,2389187.671169772,2389187.671169999,2389187.671170374,2389187.671294059,2389188.406388139,,,2389188.406460028,2389188.707787248,
vit_l_16,heads,2389185.751482601,2389188.709580339,2389187.671340574,2389187.678016863,2389187.678017058,2389187.678017236,2389188.409714437,2389188.412363129,,,2389188.707828646,2389188.709539746,
vit_l_16,conv_proj,2389189.509175075,2389189.535663332,2389189.509511122,2389189.517086501,2389189.517086783,2389189.517087062,2389189.517171702,2389189.528180947,,,2389189.528201972,2389189.535610649,
vit_l_16,class_token,2389189.509189348,2389189.535826531,2389189.517217632,2389189.517364635,2389189.517364868,2389189.517365032,2389189.528307358,2389189.52830956,,,2389189.53562636,2389189.535806907,
vit_l_16,encoder,2389189.509192609,2389192.436372748,2389189.517467732,2389191.42353639,2389191.423536604,2389191.423537956,2389191.423787389,2389192.15085102,,,2389192.150932867,2389192.436265208,
vit_l_16,heads,2389189.509195196,2389192.437762386,2389191.423890601,2389191.430577421,2389191.430577586,2389191.430577752,2389192.153425122,2389192.15609918,,,2389192.436312473,2389192.437724747,
vit_l_16,conv_proj,2389193.182436159,2389193.201816068,2389193.1826993,2389193.190495901,2389193.19049621,2389193.190496533,2389193.19057306,2389193.194614325,,,2389193.19468191,2389193.201769621,
vit_l_16,class_token,2389193.182449449,2389193.201964221,2389193.190623242,2389193.190776568,2389193.190776783,2389193.190776916,2389193.194643829,2389193.194645709,,,2389193.201784634,2389193.201945567,
vit_l_16,encoder,2389193.182452253,2389195.893713685,2389193.190900169,2389195.10022258,2389195.100222774,2389195.10022429,2389195.100367429,2389195.590606095,,,2389195.590677142,2389195.893601263,
vit_l_16,heads,2389193.182454384,2389195.895486305,2389195.100482664,2389195.107215732,2389195.107215988,2389195.107216181,2389195.591578886,2389195.594430998,,,2389195.893647581,2389195.895422624,
vit_b_16,conv_proj,2389196.893728545,2389196.914047365,2389196.894040158,2389196.902597558,2389196.902597903,2389196.902598781,2389196.902708667,2389196.908193283,,,2389196.90821669,2389196.913997578,
vit_b_16,class_token,2389196.893739121,2389196.914216882,2389196.902763954,2389196.903011327,2389196.903011651,2389196.903012017,2389196.908458688,2389196.908460837,,,2389196.914016327,2389196.914198127,
vit_b_16,encoder,2389196.893742039,2389197.726611942,2389196.903160466,2389197.419973129,2389197.419973439,2389197.419973837,2389197.420077054,2389197.639929636,,,2389197.640047354,2389197.726509618,
vit_b_16,heads,2389196.893744236,2389197.727784272,2389197.420123365,2389197.424058956,2389197.424059151,2389197.424059368,2389197.640488791,2389197.642729655,,,2389197.726549871,2389197.727737732,
vit_b_16,conv_proj,2389198.021687563,2389198.039284746,2389198.021855756,2389198.026148659,2389198.02614891,2389198.026149143,2389198.026222975,2389198.033605811,,,2389198.033627562,2389198.039240268,
vit_b_16,class_token,2389198.021698807,2389198.039461073,2389198.026259557,2389198.026423786,2389198.026424031,2389198.026424283,2389198.03385541,2389198.033857424,,,2389198.039254806,2389198.03943622,
vit_b_16,encoder,2389198.021702197,2389198.898581584,2389198.026509098,2389198.545101318,2389198.545101656,2389198.545101936,2389198.545241622,2389198.814424606,,,2389198.814478349,2389198.898480834,
vit_b_16,heads,2389198.021705144,2389198.899718963,2389198.545331784,2389198.549320527,2389198.549320752,2389198.54932093,2389198.814987015,2389198.817497246,,,2389198.898521873,2389198.89967844,
vit_b_16,conv_proj,2389199.172036382,2389199.205463927,2389199.172306747,2389199.17617703,2389199.176177305,2389199.176177545,2389199.176250283,2389199.198811739,,,2389199.199930015,2389199.205402935,
vit_b_16,class_token,2389199.172048099,2389199.205828925,2389199.176284638,2389199.176431836,2389199.176432084,2389199.17643222,2389199.198848517,2389199.198850437,,,2389199.20542026,2389199.205803706,
vit_b_16,encoder,2389199.172051606,2389200.023542555,2389199.176530255,2389199.707419585,2389199.707419813,2389199.707420201,2389199.707511145,2389199.921907935,,,2389199.921968568,2389200.023435996,
vit_b_16,heads,2389199.172054367,2389200.024888959,2389199.707557894,2389199.711516055,2389199.711516395,2389199.711516676,2389199.922326573,2389199.924247644,,,2389200.023477193,2389200.024849122,
vit_b_16,conv_proj,2389200.301297606,2389200.322452009,2389200.301606543,2389200.307664861,2389200.307665244,2389200.307665889,2389200.307755205,2389200.316185437,,,2389200.316218106,2389200.322397735,
vit_b_16,class_token,2389200.301309891,2389200.32260531,2389200.307801845,2389200.307957507,2389200.307957776,2389200.307958006,2389200.316326594,2389200.316328582,,,2389200.322416196,2389200.322583904,
vit_b_16,encoder,2389200.301312722,2389201.140444305,2389200.308085407,2389200.828407376,2389200.828407589,2389200.828407901,2389200.828499167,2389201.046691375,,,2389201.046773465,2389201.14033831,
vit_b_16,heads,2389200.301314812,2389201.141717396,2389200.828547336,2389200.832576257,2389200.832576486,2389200.832576682,2389201.051630609,2389201.053710149,,,2389201.140379439,2389201.141674414,
vit_l_16,conv_proj,2389201.429456851,2389201.451113003,2389201.429760983,2389201.437347174,2389201.437347498,2389201.437347737,2389201.437420345,2389201.442606519,,,2389201.442670661,2389201.451026714,
vit_l_16,class_token,2389201.429468136,2389201.451275884,2389201.437454389,2389201.43759245,2389201.437592659,2389201.437592889,2389201.442634426,2389201.442636293,,,2389201.451042486,2389201.451257168,
vit_l_16,encoder,2389201.429471542,2389204.492335468,2389201.437675612,2389203.363830894,2389203.363831177,2389203.363831581,2389203.363976733,2389204.144942442,,,2389204.145020149,2389204.492244919,
vit_l_16,heads,2389201.429474263,2389204.494057715,2389203.364066579,2389203.370876679,2389203.37087698,2389203.370877167,2389204.157451284,2389204.159676073,,,2389204.492280939,2389204.494009634,
vit_l_16,conv_proj,2389205.380227809,2389205.401108517,2389205.380505141,2389205.388995148,2389205.388995452,2389205.388995683,2389205.38906717,2389205.393285795,,,2389205.393310847,2389205.40107242,
vit_l_16,class_token,2389205.380239007,2389205.401255535,2389205.389101479,2389205.389241566,2389205.389241785,2389205.389241967,2389205.393406669,2389205.393408835,,,2389205.401085996,2389205.401237172,
vit_l_16,encoder,2389205.380242578,2389208.401167171,2389205.38932774,2389207.292913641,2389207.292913855,2389207.292914282,2389207.293052341,2389208.078139582,,,2389208.078221767,2389208.401034693,
vit_l_16,heads,2389205.380245234,2389208.40303101,2389207.29313865,2389207.299865488,2389207.299865705,2389207.299865874,2389208.080146136,2389208.083125793,,,2389208.401079223,2389208.402985801,
vit_l_16,conv_proj,2389209.262913571,2389209.28405791,2389209.263176132,2389209.26920906,2389209.269209365,2389209.269209618,2389209.269295476,2389209.277011121,,,2389209.277033451,2389209.284010693,
vit_l_16,class_token,2389209.262924989,2389209.284217687,2389209.269343956,2389209.269493947,2389209.269494147,2389209.269494364,2389209.277160759,2389209.277162891,,,2389209.284027591,2389209.284190875,
vit_l_16,encoder,2389209.262928386,2389211.924386455,2389209.269591843,2389211.169474018,2389211.169474192,2389211.169474804,2389211.169575265,2389211.625686155,,,2389211.625754543,2389211.924306216,
vit_l_16,heads,2389209.262930874,2389211.925962059,2389211.169626501,2389211.176236595,2389211.176236803,2389211.176236986,2389211.62649167,2389211.62974113,,,2389211.924335355,2389211.92590536,
vit_l_16,conv_proj,2389212.643563059,2389212.662719424,2389212.643852421,2389212.650552625,2389212.650552897,2389212.650553269,2389212.650623035,2389212.656083117,,,2389212.656151941,2389212.662659158,
vit_l_16,class_token,2389212.643574756,2389212.662883505,2389212.65065813,2389212.650797674,2389212.650797883,2389212.650798013,2389212.656116311,2389212.656118127,,,2389212.662676855,2389212.662854921,
vit_l_16,encoder,2389212.643578457,2389215.281828848,2389212.650929393,2389214.559561717,2389214.559561913,2389214.559562179,2389214.55969632,2389214.982088484,,,2389214.982163588,2389215.28172806,
vit_l_16,heads,2389212.643580981,2389215.283409279,2389214.559748485,2389214.566357869,2389214.566358036,2389214.56635832,2389214.982898903,2389214.985965465,,,2389215.281766036,2389215.283367089,
vit_l_16,conv_proj,2389216.004832821,2389216.025822887,2389216.005078234,2389216.012114253,2389216.012114517,2389216.012114814,2389216.012214275,2389216.01777667,,,2389216.017841735,2389216.025650214,
vit_l_16,class_token,2389216.004848833,2389216.0260374,2389216.012262443,2389216.012446166,2389216.012446412,2389216.012446631,2389216.017804131,2389216.017806472,,,2389216.025674024,2389216.026007846,
vit_l_16,encoder,2389216.00485185,2389219.04287586,2389216.012553307,2389217.917768599,2389217.917768762,2389217.917769349,2389217.91791898,2389218.703639599,,,2389218.703746466,2389219.042757648,
vit_l_16,heads,2389216.004854067,2389219.044692824,2389217.918026631,2389217.924741203,2389217.924741406,2389217.924741618,2389218.706361855,2389218.710446853,,,2389219.042807106,2389219.044646439,
vit_b_32,conv_proj,2389220.49657697,2389220.532715017,2389220.496833512,2389220.516642952,2389220.516643219,2389220.516643657,2389220.516720321,2389220.526949425,,,2389220.526993418,2389220.532677927,
vit_b_32,class_token,2389220.496589874,2389220.532902594,2389220.516757969,2389220.516909483,2389220.516909644,2389220.516909784,2389220.527121986,2389220.527124197,,,2389220.53269236,2389220.532874588,
vit_b_32,encoder,2389220.496593005,2389221.407087328,2389220.516999057,2389221.063012425,2389221.063012647,2389221.063013174,2389221.063115571,2389221.338836133,,,2389221.338890189,2389221.406989767,
vit_b_32,heads,2389220.496595313,2389221.407975543,2389221.063202847,2389221.068239521,2389221.068239699,2389221.068239873,2389221.339237612,2389221.341364293,,,2389221.407025413,2389221.407937508,
vit_b_32,conv_proj,2389221.930373191,2389221.963520455,2389221.930669085,2389221.949575374,2389221.949575577,2389221.949575837,2389221.949650155,2389221.956773683,,,2389221.95680672,2389221.963472328,
vit_b_32,class_token,2389221.930385617,2389221.963723798,2389221.949686346,2389221.949827806,2389221.949828001,2389221.949828207,2389221.956935764,2389221.956937901,,,2389221.963490548,2389221.963702985,
vit_b_32,encoder,2389221.93038859,2389222.841488985,2389221.94990961,2389222.492821501,2389222.492821724,2389222.492822178,2389222.492935883,2389222.773203917,,,2389222.773273687,2389222.841380502,
