model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
vit_b_16,class_token,2387154.892675876,2387154.915625687,2387154.897991533,2387154.898156846,2387154.898157063,2387154.898163529,2387154.910422656,2387154.910424956,,,2387154.915428788,2387154.915606217,
vit_b_16,encoder,2387154.892678636,2387156.149560334,2387154.898255753,2387155.440182896,2387155.440183094,2387155.751649016,2387155.751751061,2387156.059984571,,,2387156.060069316,2387156.149450038,
vit_b_16,heads,2387154.892680944,2387156.150711241,2387155.751831506,2387155.756925098,2387155.756925272,2387155.760669961,2387156.060535781,2387156.062732326,,,2387156.149494904,2387156.150666717,
vit_b_32,conv_proj,2387156.800205156,2387156.837688228,2387156.800500245,2387156.821022317,2387156.821022551,2387156.82103545,2387156.82112039,2387156.830525126,,,2387156.830562145,2387156.83763986,
vit_b_32,class_token,2387156.800218219,2387156.837840055,2387156.821171565,2387156.821343427,2387156.82134364,2387156.821349484,2387156.83068057,2387156.830683027,,,2387156.837656327,2387156.837821377,
vit_b_32,encoder,2387156.800221517,2387158.039731857,2387156.821442846,2387157.37045853,2387157.370458694,2387157.681539198,2387157.681680012,2387157.975553573,,,2387157.975668542,2387158.039592546,
vit_b_32,heads,2387156.800224441,2387158.040642085,2387157.68176963,2387157.686870696,2387157.686870899,2387157.690634087,2387157.976043075,2387157.978647906,,,2387158.039643346,2387158.0406093,
vit_b_16,conv_proj,2387158.493824992,2387158.511354333,2387158.494132946,2387158.499761735,2387158.499761989,2387158.499779661,2387158.499873193,2387158.505602931,,,2387158.505633786,2387158.511293331,
vit_b_16,class_token,2387158.493848296,2387158.511771607,2387158.499990039,2387158.500102328,2387158.500102603,2387158.500109034,2387158.505738112,2387158.505740482,,,2387158.511313176,2387158.511746163,
vit_b_16,encoder,2387158.493851982,2387159.658839846,2387158.500204241,2387159.012377303,2387159.012377496,2387159.323590878,2387159.323684525,2387159.56765451,,,2387159.567716465,2387159.658745309,
vit_b_16,heads,2387158.493854936,2387159.660106452,2387159.323769423,2387159.32771877,2387159.327719076,2387159.331496358,2387159.568424433,2387159.570800895,,,2387159.658787762,2387159.660073562,
vit_b_16,conv_proj,2387160.172813011,2387160.19014068,2387160.173111759,2387160.179412241,2387160.179412468,2387160.179425713,2387160.179497522,2387160.185025113,,,2387160.185056536,2387160.190094464,
vit_b_16,class_token,2387160.172823709,2387160.190282955,2387160.179534203,2387160.179671001,2387160.179671222,2387160.179677926,2387160.185292933,2387160.185299177,,,2387160.190112474,2387160.190265216,
vit_b_16,encoder,2387160.172826592,2387161.410128779,2387160.179760391,2387160.698588592,2387160.698588735,2387161.010114786,2387161.010233734,2387161.30685225,,,2387161.306904987,2387161.410002981,
vit_b_16,heads,2387160.172828838,2387161.411514712,2387161.010316959,2387161.01429417,2387161.014294448,2387161.018062104,2387161.307425527,2387161.309882132,,,2387161.410050125,2387161.411463254,
vit_b_16,conv_proj,2387161.896275071,2387161.91557869,2387161.896495931,2387161.903765258,2387161.903765524,2387161.90377717,2387161.903871478,2387161.909248267,,,2387161.909314269,2387161.915533927,
vit_b_16,class_token,2387161.896289177,2387161.915771822,2387161.903835628,2387161.904005681,2387161.904006001,2387161.904013168,2387161.909279611,2387161.909281665,,,2387161.915550655,2387161.915744033,
vit_b_16,encoder,2387161.896292246,2387163.08657105,2387161.904091441,2387162.426509421,2387162.426509635,2387162.73751618,2387162.737603441,2387162.985704301,,,2387162.985765464,2387163.086456966,
vit_b_16,heads,2387161.896295003,2387163.087932637,2387162.737655806,2387162.741607007,2387162.74160735,2387162.745378678,2387162.986177804,2387162.988892618,,,2387163.086501159,2387163.087855758,
vit_l_16,conv_proj,2387163.581031197,2387163.604120029,2387163.581340892,2387163.589695318,2387163.589695568,2387163.589709468,2387163.589779572,2387163.597150189,,,2387163.597181367,2387163.604078439,
vit_l_16,class_token,2387163.58104396,2387163.604282909,2387163.589835838,2387163.589986677,2387163.58998687,2387163.589994045,2387163.597293582,2387163.597295932,,,2387163.604093203,2387163.604265863,
vit_l_16,encoder,2387163.581046739,2387167.744462923,2387163.59009042,2387165.507856346,2387165.507856532,2387166.614002285,2387166.614123005,2387167.416288004,,,2387167.416404334,2387167.744327402,
vit_l_16,heads,2387163.581049132,2387167.746314486,2387166.614180613,2387166.620877064,2387166.62087725,2387166.625852959,2387167.419014362,2387167.422009952,,,2387167.744384697,2387167.74624583,
vit_l_16,conv_proj,2387169.133989044,2387169.155702554,2387169.13428295,2387169.141724299,2387169.141724583,2387169.141738907,2387169.141807153,2387169.14732573,,,2387169.147358123,2387169.155658079,
vit_l_16,class_token,2387169.134004237,2387169.155868656,2387169.141850544,2387169.141995081,2387169.14199533,2387169.142002131,2387169.147465737,2387169.147468174,,,2387169.155674477,2387169.155851971,
vit_l_16,encoder,2387169.134007522,2387173.327284471,2387169.142089529,2387171.05081494,2387171.050815124,2387172.152733711,2387172.152824486,2387173.013033767,,,2387173.013114966,2387173.327196922,
vit_l_16,heads,2387169.134010475,2387173.32911743,2387172.152910968,2387172.159827863,2387172.159828048,2387172.165986767,2387173.016101747,2387173.019280832,,,2387173.327235594,2387173.329058516,
vit_l_16,conv_proj,2387174.672041584,2387174.700694759,2387174.672345066,2387174.68121843,2387174.681218708,2387174.681231785,2387174.68129944,2387174.69211103,,,2387174.692145848,2387174.700635753,
vit_l_16,class_token,2387174.672055578,2387174.700902778,2387174.681336437,2387174.681507382,2387174.681507635,2387174.681514886,2387174.692256926,2387174.692259239,,,2387174.700656171,2387174.700870952,
vit_l_16,encoder,2387174.672058977,2387178.882553244,2387174.681580385,2387176.588137282,2387176.58813748,2387177.689474318,2387177.689617911,2387178.546231309,,,2387178.546315406,2387178.882431436,
vit_l_16,heads,2387174.672061802,2387178.884305625,2387177.68970184,2387177.69646357,2387177.696463761,2387177.703349307,2387178.549175619,2387178.551512078,,,2387178.882474424,2387178.884266106,
vit_l_16,conv_proj,2387180.23544185,2387180.256458688,2387180.235836815,2387180.243123135,2387180.243123386,2387180.243140679,2387180.243222986,2387180.24890262,,,2387180.248971808,2387180.256394406,
vit_l_16,class_token,2387180.235459072,2387180.256664919,2387180.243271201,2387180.243440184,2387180.243440401,2387180.243447575,2387180.248933432,2387180.248935464,,,2387180.256412421,2387180.25664485,
vit_l_16,encoder,2387180.23546184,2387184.505523973,2387180.243542985,2387182.150315926,2387182.1503161,2387183.303409858,2387183.303548924,2387184.169714006,,,2387184.16978941,2387184.505401942,
vit_l_16,heads,2387180.235464026,2387184.507258849,2387183.30372381,2387183.310545477,2387183.310545648,2387183.315516944,2387184.172370125,2387184.175038499,,,2387184.505458715,2387184.507212582,
vit_l_16,conv_proj,2387185.935760765,2387185.956349234,2387185.936079089,2387185.942531302,2387185.942531603,2387185.94254607,2387185.942608126,2387185.948717363,,,2387185.948783492,2387185.956287753,
vit_l_16,class_token,2387185.935772094,2387185.956534539,2387185.942646397,2387185.942791845,2387185.942792066,2387185.94279971,2387185.94874649,2387185.948748505,,,2387185.956304423,2387185.956510962,
vit_l_16,encoder,2387185.935774998,2387190.137815502,2387185.94290226,2387187.846300409,2387187.846300575,2387188.952154138,2387188.952252411,2387189.811242053,,,2387189.811313605,2387190.137720561,
vit_l_16,heads,2387185.935777198,2387190.139419845,2387188.952336627,2387188.95902675,2387188.959026934,2387188.963990273,2387189.813939541,2387189.816854747,,,2387190.137761673,2387190.139384744,
vit_l_16,conv_proj,2387191.55565066,2387191.576205566,2387191.555891459,2387191.561177578,2387191.561177773,2387191.561189882,2387191.561254829,2387191.568524305,,,2387191.568589035,2387191.576150045,
vit_l_16,class_token,2387191.5556617,2387191.576426095,2387191.5612897,2387191.561420611,2387191.561420819,2387191.561426673,2387191.568553539,2387191.568555616,,,2387191.576172287,2387191.576401999,
vit_l_16,encoder,2387191.555664961,2387195.726375689,2387191.561500435,2387193.462710092,2387193.462710283,2387194.563857807,2387194.563991498,2387195.408667844,,,2387195.408742401,2387195.726242084,
vit_l_16,heads,2387191.555668011,2387195.728159486,2387194.564084143,2387194.57087862,2387194.570878841,2387194.575844201,2387195.411572178,2387195.414685245,,,2387195.726298883,2387195.728118138,
vit_b_16,conv_proj,2387197.066084827,2387197.084429341,2387197.066385202,2387197.072835614,2387197.07283589,2387197.072849282,2387197.072957465,2387197.078958766,,,2387197.078981212,2387197.084376108,
vit_b_16,class_token,2387197.066097944,2387197.084607984,2387197.072918336,2387197.073093103,2387197.073093336,2387197.073100194,2387197.079106469,2387197.079108626,,,2387197.084395864,2387197.084582288,
vit_b_16,encoder,2387197.066101349,2387198.281028331,2387197.073193456,2387197.59186238,2387197.591862546,2387197.903128604,2387197.90324929,2387198.190594963,,,2387198.190652738,2387198.280920904,
vit_b_16,heads,2387197.066104157,2387198.282166932,2387197.90333194,2387197.907345712,2387197.907345951,2387197.911113596,2387198.191026843,2387198.193310433,,,2387198.280965624,2387198.282124551,
vit_b_16,conv_proj,2387198.684530369,2387198.702024159,2387198.684896783,2387198.69077578,2387198.690775994,2387198.690792007,2387198.690899641,2387198.696697893,,,2387198.696729455,2387198.701975989,
vit_b_16,class_token,2387198.68454741,2387198.702205661,2387198.690863812,2387198.691052427,2387198.691052676,2387198.691060665,2387198.696932203,2387198.696934576,,,2387198.701994665,2387198.702187272,
vit_b_16,encoder,2387198.684550351,2387199.909094278,2387198.691167612,2387199.208836581,2387199.208836774,2387199.519968667,2387199.520075849,2387199.820229949,,,2387199.820286412,2387199.908968238,
vit_b_16,heads,2387198.684552587,2387199.910255837,2387199.520218004,2387199.524759372,2387199.524759581,2387199.528513493,2387199.820724272,2387199.82322894,,,2387199.909012599,2387199.910212996,
vit_b_16,conv_proj,2387200.366899405,2387200.386342874,2387200.367219726,2387200.372679397,2387200.372679641,2387200.372693185,2387200.372776819,2387200.380268146,,,2387200.380288456,2387200.386299819,
vit_b_16,class_token,2387200.36691409,2387200.386499569,2387200.372822738,2387200.372981707,2387200.372981934,2387200.37298891,2387200.380399909,2387200.38040224,,,2387200.38631649,2387200.386481216,
vit_b_16,encoder,2387200.36691758,2387201.536378783,2387200.373206332,2387200.895278574,2387200.895278857,2387201.207380902,2387201.207505017,2387201.444183313,,,2387201.444241477,2387201.536269714,
vit_b_16,heads,2387200.366920228,2387201.537599102,2387201.207563171,2387201.212046078,2387201.21204637,2387201.215784722,2387201.444643171,2387201.447053736,,,2387201.536313878,2387201.537557265,
vit_b_16,conv_proj,2387201.974067132,2387201.993234328,2387201.974346658,2387201.980489399,2387201.980489626,2387201.980501492,2387201.980581154,2387201.987213173,,,2387201.987285642,2387201.993183394,
vit_b_16,class_token,2387201.974083253,2387201.993373911,2387201.98062677,2387201.980767211,2387201.980767409,2387201.980774395,2387201.987247833,2387201.987249998,,,2387201.993202222,2387201.993355766,
vit_b_16,encoder,2387201.974086541,2387203.228333242,2387201.980869141,2387202.518425674,2387202.518425874,2387202.829871129,2387202.830017985,2387203.131732815,,,2387203.131808293,2387203.228211062,
vit_b_16,heads,2387201.974089331,2387203.229552338,2387202.830131911,2387202.83523361,2387202.835233877,2387202.838978425,2387203.132183324,2387203.134773051,,,2387203.228253083,2387203.229515987,
vit_b_16,conv_proj,2387203.672837874,2387203.696192694,2387203.673148677,2387203.679868806,2387203.679869064,2387203.679883035,2387203.67995076,2387203.690531945,,,2387203.690554077,2387203.696077714,
vit_b_16,class_token,2387203.672853643,2387203.696319675,2387203.679986041,2387203.680158311,2387203.680158532,2387203.680166374,2387203.690798356,2387203.690800484,,,2387203.696097809,2387203.696296874,
vit_b_16,encoder,2387203.672856766,2387204.901261283,2387203.680272417,2387204.204621267,2387204.204621457,2387204.515933272,2387204.516081329,2387204.818931022,,,2387204.818987806,2387204.901142308,
vit_b_16,heads,2387203.672859527,2387204.902376564,2387204.516165109,2387204.520127371,2387204.520127631,2387204.523862314,2387204.819435658,2387204.821745999,,,2387204.901187416,2387204.902319089,
vit_b_16,conv_proj,2387205.369866706,2387205.386286924,2387205.370146815,2387205.375587582,2387205.37558784,2387205.375602273,2387205.375670646,2387205.381344591,,,2387205.381378129,2387205.386235941,
vit_b_16,class_token,2387205.369876657,2387205.386447527,2387205.375706777,2387205.375860893,2387205.375861147,2387205.375869255,2387205.38159062,2387205.38159261,,,2387205.386253785,2387205.386423617,
vit_b_16,encoder,2387205.369879283,2387206.566377372,2387205.375948676,2387205.924215107,2387205.924215307,2387206.235235704,2387206.235361744,2387206.479118558,,,2387206.479193912,2387206.566263381,
vit_b_16,heads,2387205.369881582,2387206.567545515,2387206.235417572,2387206.240546691,2387206.240546856,2387206.244296238,2387206.479775972,2387206.48208458,,,2387206.566308634,2387206.567500199,
vit_b_16,conv_proj,2387207.019922318,2387207.038555919,2387207.02023137,2387207.027427236,2387207.027427496,2387207.027440136,2387207.027509644,2387207.032600863,,,2387207.032621846,2387207.038509951,
vit_b_16,class_token,2387207.019931899,2387207.038731316,2387207.027544031,2387207.027715531,2387207.027715741,2387207.027723062,2387207.032744825,2387207.032746857,,,2387207.038528531,2387207.03871022,
vit_b_16,encoder,2387207.019934631,2387208.183953674,2387207.027785414,2387207.547957881,2387207.547958085,2387207.858689994,2387207.858817466,2387208.094136157,,,2387208.094190503,2387208.183839207,
vit_b_16,heads,2387207.019936919,2387208.185052307,2387207.858864584,2387207.862881599,2387207.862881904,2387207.866650606,2387208.094564707,2387208.097381193,,,2387208.183871952,2387208.185023031,
vit_b_16,conv_proj,2387208.650965622,2387208.669277942,2387208.651211762,2387208.656544396,2387208.656544633,2387208.656556873,2387208.656631293,2387208.663650189,,,2387208.663683186,2387208.669205581,
vit_b_16,class_token,2387208.650976881,2387208.669436278,2387208.656673777,2387208.656821246,2387208.656821459,2387208.656828208,2387208.663808276,2387208.663810455,,,2387208.669224703,2387208.669413498,
vit_b_16,encoder,2387208.650979497,2387209.8697532,2387208.656948078,2387209.167508569,2387209.167508762,2387209.478492145,2387209.478579308,2387209.773456501,,,2387209.773519373,2387209.869644953,
vit_b_16,heads,2387208.650981922,2387209.871057125,2387209.478626598,2387209.48256156,2387209.482561859,2387209.486336396,2387209.77389288,2387209.776591392,,,2387209.869688097,2387209.871012234,
vit_b_16,conv_proj,2387210.314379544,2387210.332316899,2387210.31466634,2387210.320632156,2387210.320632429,2387210.320645376,2387210.32071501,2387210.326650268,,,2387210.326680338,2387210.332259508,
vit_b_16,class_token,2387210.31439067,2387210.332490784,2387210.320750559,2387210.320892154,2387210.320892347,2387210.320899076,2387210.326808966,2387210.326811132,,,2387210.332282063,2387210.332468363,
vit_b_16,encoder,2387210.31439325,2387211.463298747,2387210.32098394,2387210.84129107,2387210.841291296,2387211.158082068,2387211.158222518,2387211.379620583,,,2387211.379683712,2387211.463199831,
vit_b_16,heads,2387210.314395535,2387211.464446662,2387211.158275873,2387211.162563539,2387211.162563771,2387211.166414116,2387211.380065822,2387211.382255107,,,2387211.463244038,2387211.464407541,
vit_l_16,conv_proj,2387211.879631557,2387211.900816289,2387211.87987201,2387211.88710572,2387211.887105986,2387211.887118901,2387211.88718773,2387211.892503524,,,2387211.89253321,2387211.900749772,
vit_l_16,class_token,2387211.879643052,2387211.901021155,2387211.88722634,2387211.887367214,2387211.887367422,2387211.887386075,2387211.892669396,2387211.892671373,,,2387211.900770377,2387211.900995954,
vit_l_16,encoder,2387211.879646184,2387216.464183239,2387211.887464816,2387213.797972785,2387213.797972996,2387214.899348926,2387214.899489896,2387216.120453546,,,2387216.120531522,2387216.464078666,
vit_l_16,heads,2387211.879649126,2387216.466121183,2387214.899576894,2387214.906351566,2387214.906351758,2387214.912249026,2387216.139342287,2387216.141970424,,,2387216.464122345,2387216.466071236,
vit_b_16,conv_proj,2387218.135207576,2387218.15319835,2387218.135525385,2387218.140800966,2387218.140801294,2387218.140814742,2387218.140891067,2387218.147503386,,,2387218.14753526,2387218.153039157,
vit_b_16,class_token,2387218.135220057,2387218.153442304,2387218.14093682,2387218.141086609,2387218.141086857,2387218.141093382,2387218.147639508,2387218.147641675,,,2387218.153056601,2387218.153418996,
vit_b_16,encoder,2387218.135223301,2387219.348130263,2387218.141182829,2387218.687437474,2387218.687437685,2387218.998434937,2387218.998528962,2387219.254141858,,,2387219.254205791,2387219.348017687,
vit_b_16,heads,2387218.135225868,2387219.34945859,2387218.99858241,2387219.00371198,2387219.003712231,2387219.007459992,2387219.254668628,2387219.257350541,,,2387219.348062074,2387219.349412187,
vit_b_16,conv_proj,2387219.84159383,2387219.860549828,2387219.841958203,2387219.847312863,2387219.847313164,2387219.847331342,2387219.847415882,2387219.85469347,,,2387219.854758123,2387219.860490165,
vit_b_16,class_token,2387219.841611956,2387219.860816721,2387219.84746542,2387219.847675209,2387219.847675428,2387219.847682685,2387219.854730741,2387219.854732475,,,2387219.860511839,2387219.860793786,
vit_b_16,encoder,2387219.841615416,2387221.096593268,2387219.847748555,2387220.390289866,2387220.390290083,2387220.701595517,2387220.701708714,2387221.002176637,,,2387221.002236936,2387221.096487159,
vit_b_16,heads,2387219.841618265,2387221.097902976,2387220.701928021,2387220.707134168,2387220.707134395,2387220.710879522,2387221.003077751,2387221.005072632,,,2387221.096527088,2387221.097861429,
vit_b_16,conv_proj,2387221.716281629,2387221.735177385,2387221.71654696,2387221.723668439,2387221.723668698,2387221.723681049,2387221.723751464,2387221.729273872,,,2387221.729337932,2387221.735120932,
vit_b_16,class_token,2387221.716293684,2387221.735570408,2387221.723787353,2387221.723940973,2387221.723941232,2387221.723948312,2387221.729301323,2387221.729303162,,,2387221.735142501,2387221.735549674,
vit_b_16,encoder,2387221.716296365,2387222.919187403,2387221.724050488,2387222.258425785,2387222.258425991,2387222.569423984,2387222.569553867,2387222.817762494,,,2387222.817822341,2387222.919088817,
vit_b_16,heads,2387221.716298568,2387222.920637593,2387222.569607125,2387222.574102406,2387222.574102672,2387222.577887388,2387222.818217598,2387222.820360558,,,2387222.91913142,2387222.92054347,
vit_l_16,conv_proj,2387223.390616732,2387223.410827034,2387223.390927375,2387223.398013117,2387223.398013418,2387223.398027455,2387223.398096828,2387223.403783018,,,2387223.403850561,2387223.410781399,
vit_l_16,class_token,2387223.390627853,2387223.410993335,2387223.398142832,2387223.398301273,2387223.398301503,2387223.398308485,2387223.403811325,2387223.403813087,,,2387223.410796324,2387223.410975697,
vit_l_16,encoder,2387223.390633135,2387227.60477695,2387223.398404198,2387225.323351782,2387225.323351984,2387226.428976798,2387226.429114583,2387227.296687425,,,2387227.296765585,2387227.604662466,
vit_l_16,heads,2387223.390636306,2387227.606576931,2387226.429207444,2387226.435968816,2387226.435969005,2387226.440930143,2387227.299591677,2387227.302300037,,,2387227.604709614,2387227.606513543,
vit_l_16,conv_proj,2387228.997313261,2387229.018037551,2387228.997623852,2387229.005609,2387229.005609274,2387229.005622468,2387229.005701186,2387229.010520544,,,2387229.010551137,2387229.017992037,
vit_l_16,class_token,2387228.997327915,2387229.018198683,2387229.005736048,2387229.005894736,2387229.005894952,2387229.005901586,2387229.010670861,2387229.010672949,,,2387229.018007335,2387229.018179576,
vit_l_16,encoder,2387228.997331156,2387233.192380684,2387229.005988786,2387230.914007176,2387230.914007536,2387232.015670555,2387232.015808261,2387232.867746816,,,2387232.867816869,2387233.192253807,
vit_l_16,heads,2387228.997333906,2387233.194284378,2387232.015891041,2387232.022592176,2387232.022592502,2387232.028942978,2387232.868469945,2387232.871963412,,,2387233.192296674,2387233.194217913,
vit_l_16,conv_proj,2387234.547884088,2387234.570239244,2387234.548170585,2387234.554945324,2387234.554945583,2387234.554959656,2387234.55502863,2387234.561124312,,,2387234.561192865,2387234.570185328,
vit_l_16,class_token,2387234.547901289,2387234.570492894,2387234.555064153,2387234.555202294,2387234.555202524,2387234.555209192,2387234.561154935,2387234.561156972,,,2387234.570205811,2387234.570467306,
vit_l_16,encoder,2387234.547904248,2387238.73957734,2387234.555305074,2387236.458611234,2387236.458611454,2387237.561629906,2387237.561772504,2387238.410965908,,,2387238.411041876,2387238.739478789,
vit_l_16,heads,2387234.547906558,2387238.741126507,2387237.561853964,2387237.568649008,2387237.568649241,2387237.573623326,2387238.414019719,2387238.416859252,,,2387238.739521524,2387238.741087736,
vit_b_16,conv_proj,2387240.121803354,2387240.140747021,2387240.12223841,2387240.127536003,2387240.127536299,2387240.127553518,2387240.127648101,2387240.134881605,,,2387240.134947991,2387240.140691293,
vit_b_16,class_token,2387240.121818801,2387240.140926021,2387240.127715487,2387240.127911358,2387240.127911628,2387240.127918973,2387240.134913275,2387240.134915247,,,2387240.140712603,2387240.140903537,
vit_b_16,encoder,2387240.121821925,2387241.338026991,2387240.128037428,2387240.656460208,2387240.656460419,2387240.96750196,2387240.967617458,2387241.255837209,,,2387241.255899425,2387241.337913471,
vit_b_16,heads,2387240.1218243,2387241.339135468,2387240.967757433,2387240.972314885,2387240.972315099,2387240.976073355,2387241.256318941,2387241.258750074,,,2387241.33795849,2387241.339090148,
vit_b_16,conv_proj,2387241.779711834,2387241.804556273,2387241.779953204,2387241.78550738,2387241.78550762,2387241.785520931,2387241.785592346,2387241.799187095,,,2387241.799208948,2387241.804505722,
vit_b_16,class_token,2387241.779732186,2387241.804761233,2387241.785642762,2387241.785799649,2387241.785799889,2387241.785807549,2387241.799350329,2387241.799352409,,,2387241.804524553,2387241.804742672,
vit_b_16,encoder,2387241.779735372,2387243.009810501,2387241.785925927,2387242.318170227,2387242.318170442,2387242.629383114,2387242.62951029,2387242.926903372,,,2387242.926963389,2387243.009693008,
vit_b_16,heads,2387241.779737521,2387243.010888968,2387242.629593829,2387242.633579679,2387242.633579931,2387242.637346851,2387242.927344057,2387242.929714957,,,2387243.009738619,2387243.010840858,
vit_b_16,conv_proj,2387243.471301128,2387243.493146729,2387243.471617051,2387243.476742572,2387243.476742827,2387243.476755774,2387243.476828991,2387243.48784412,,,2387243.487866323,2387243.493062949,
vit_b_16,class_token,2387243.471313285,2387243.493310255,2387243.476880426,2387243.477047827,2387243.477048051,2387243.477054787,2387243.487985909,2387243.487987932,,,2387243.493083314,2387243.493290114,
vit_b_16,encoder,2387243.471316341,2387244.655800547,2387243.477160189,2387243.989940989,2387243.989941203,2387244.301309445,2387244.30139725,2387244.549193341,,,2387244.54925564,2387244.65568897,
vit_b_16,heads,2387243.471319281,2387244.657089482,2387244.301456841,2387244.307093205,2387244.307093404,2387244.310865725,2387244.549575168,2387244.552199138,,,2387244.655732325,2387244.657053224,
vit_b_16,conv_proj,2387245.112557828,2387245.130699806,2387245.11286784,2387245.119364647,2387245.119364935,2387245.119378823,2387245.119449892,2387245.12506849,,,2387245.125115736,2387245.130626906,
vit_b_16,class_token,2387245.112567921,2387245.13086434,2387245.119489714,2387245.119632854,2387245.119633073,2387245.119639771,2387245.12527741,2387245.125279804,,,2387245.130645712,2387245.130840654,
vit_b_16,encoder,2387245.112570794,2387246.329853962,2387245.119719421,2387245.629585801,2387245.629586012,2387245.940734156,2387245.940831039,2387246.237884154,,,2387246.237949242,2387246.32972754,
vit_b_16,heads,2387245.112572931,2387246.33115466,2387245.94091372,2387245.944908759,2387245.944909066,2387245.948663826,2387246.23831313,2387246.241017663,,,2387246.3297765,2387246.331106514,
vit_l_16,conv_proj,2387246.761549753,2387246.782096348,2387246.761844227,2387246.769840785,2387246.769841035,2387246.76985343,2387246.769955057,2387246.774514135,,,2387246.774536405,2387246.782054237,
vit_l_16,class_token,2387246.761567036,2387246.782259084,2387246.769916559,2387246.770090718,2387246.770090961,2387246.770097667,2387246.774665894,2387246.774667946,,,2387246.782069659,2387246.782233957,
vit_l_16,encoder,2387246.761569969,2387250.980871841,2387246.77015974,2387248.6826925,2387248.682692972,2387249.787334349,2387249.787472199,2387250.635566921,,,2387250.635649391,2387250.980761565,
vit_l_16,heads,2387246.761572288,2387250.98292242,2387249.787563435,2387249.798133723,2387249.798133949,2387249.803100012,2387250.639300172,2387250.641778691,,,2387250.98080555,2387250.982875609,
vit_l_16,conv_proj,2387252.394497472,2387252.414604677,2387252.39473751,2387252.402358062,2387252.402358314,2387252.402370822,2387252.40243947,2387252.407319523,,,2387252.407388896,2387252.414544188,
vit_l_16,class_token,2387252.39450919,2387252.414782458,2387252.402475421,2387252.402613437,2387252.402613654,2387252.40262009,2387252.407351518,2387252.407353355,,,2387252.414564086,2387252.414756235,
vit_l_16,encoder,2387252.394511948,2387256.617824651,2387252.40269829,2387254.306552096,2387254.306552292,2387255.410203329,2387255.410358243,2387256.276591358,,,2387256.276664483,2387256.617744935,
vit_l_16,heads,2387252.394514184,2387256.619412184,2387255.410475669,2387255.417277065,2387255.417277217,2387255.422250645,2387256.278787617,2387256.28138383,,,2387256.617771409,2387256.619378142,
vit_l_16,conv_proj,2387257.966874555,2387257.991742759,2387257.967205849,2387257.974965267,2387257.974965542,2387257.974981418,2387257.975066983,2387257.984156756,,,2387257.984191266,2387257.991694085,
vit_l_16,class_token,2387257.966892492,2387257.99195132,2387257.975130075,2387257.975341656,2387257.975341871,2387257.975351545,2387257.984308215,2387257.984310205,,,2387257.9917091,2387257.991926109,
vit_l_16,encoder,2387257.966895974,2387262.207372918,2387257.975464467,2387259.883134618,2387259.883134852,2387261.03279823,2387261.032907214,2387261.875621016,,,2387261.875696359,2387262.207260157,
vit_l_16,heads,2387257.966898592,2387262.20904506,2387261.033054109,2387261.039801687,2387261.039801939,2387261.044765348,2387261.87818397,2387261.881712863,,,2387262.20730506,2387262.209004214,
vit_l_16,conv_proj,2387263.560544473,2387263.587357793,2387263.561242536,2387263.565941235,2387263.565941459,2387263.565953874,2387263.566015266,2387263.578210009,,,2387263.578241139,2387263.587305002,
vit_l_16,class_token,2387263.560565543,2387263.587525417,2387263.566051238,2387263.566207499,2387263.566207713,2387263.566213648,2387263.57835626,2387263.578358832,,,2387263.587323199,2387263.587505296,
vit_l_16,encoder,2387263.560569162,2387267.736227849,2387263.566316656,2387265.47545054,2387265.475450786,2387266.578700172,2387266.578838927,2387267.423443464,,,2387267.423530473,2387267.736081096,
vit_l_16,heads,2387263.560571882,2387267.73823869,2387266.578932839,2387266.585686381,2387266.585686596,2387266.591112395,2387267.426929836,2387267.429008729,,,2387267.736141314,2387267.738179253,
vit_l_16,conv_proj,2387269.104949449,2387269.125749229,2387269.105206988,2387269.109868103,2387269.109868288,2387269.109879488,2387269.109942559,2387269.117219794,,,2387269.117255803,2387269.125695268,
vit_l_16,class_token,2387269.104961678,2387269.12603477,2387269.109982331,2387269.11011531,2387269.110115498,2387269.110126396,2387269.117376538,2387269.117378594,,,2387269.125714689,2387269.12601153,
vit_l_16,encoder,2387269.104964501,2387273.189523627,2387269.110306632,2387270.938016598,2387270.938016833,2387272.039460237,2387272.039596025,2387272.8666914,,,2387272.866766213,2387273.18941624,
vit_l_16,heads,2387269.104966824,2387273.191176733,2387272.03968129,2387272.046390976,2387272.046391215,2387272.051362081,2387272.869015703,2387272.872647517,,,2387273.189459501,2387273.191124879,
vit_b_32,conv_proj,2387274.519794015,2387274.554392401,2387274.520117619,2387274.538661625,2387274.538661913,2387274.538675195,2387274.538785984,2387274.547612527,,,2387274.547656393,2387274.554338474,
vit_b_32,class_token,2387274.519809584,2387274.554655938,2387274.538745085,2387274.53893077,2387274.538930961,2387274.538937741,2387274.547763229,2387274.547765644,,,2387274.554360326,2387274.554632035,
vit_b_32,encoder,2387274.519812294,2387275.651313571,2387274.539001021,2387275.03485226,2387275.03485241,2387275.345996567,2387275.346070883,2387275.584513591,,,2387275.584579728,2387275.651221163,
vit_b_32,heads,2387274.519814722,2387275.652393906,2387275.346152575,2387275.350100028,2387275.350100287,2387275.353879784,2387275.585047653,2387275.587232466,,,2387275.651256907,2387275.652361432,
