model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet152,layer4,2390609.462388125,2390610.520603658,2390610.243479334,2390610.358969434,2390610.35896977,2390610.472460301,2390610.47264099,2390610.481044042,2390610.295755835,2390610.333022566,2390610.500517276,2390610.520550001,
resnet152,avgpool,2390609.462390788,2390610.52088678,2390610.472955272,2390610.472985014,2390610.472985259,2390610.47298976,2390610.481285185,2390610.481979483,,,2390610.520569749,2390610.520855707,
resnet152,fc,2390609.462393484,2390610.521225481,2390610.473317185,2390610.489679734,2390610.489679916,2390610.501874258,2390610.501957226,2390610.502543183,2390610.483093834,2390610.487013232,2390610.520866683,2390610.521206938,
resnet152,conv1,2390611.253350018,2390611.26143962,2390611.253724474,2390611.254884238,2390611.254884779,2390611.255238238,2390611.2554029,2390611.256325067,,,2390611.256342282,2390611.261325359,
resnet152,bn1,2390611.253366878,2390611.27081303,2390611.255439063,2390611.255731647,2390611.255731875,2390611.255755459,2390611.256440757,2390611.256699136,2390611.254371206,2390611.255337836,2390611.26137561,2390611.270536659,
resnet152,relu,2390611.2533706,2390611.272433153,2390611.255999522,2390611.256044698,2390611.256044908,2390611.25604923,2390611.256755687,2390611.257070493,,,2390611.27058704,2390611.272396738,
resnet152,maxpool,2390611.253373482,2390611.274047631,2390611.256232364,2390611.256282536,2390611.256282707,2390611.256286251,2390611.257079233,2390611.257794037,,,2390611.272410017,2390611.274012112,
resnet152,layer1,2390611.253376211,2390611.301670758,2390611.256787708,2390611.268915125,2390611.268915511,2390611.273352517,2390611.27348212,2390611.277658912,2390611.2588669,2390611.272078823,2390611.277705702,2390611.301602566,
resnet152,layer2,2390611.253378768,2390611.402949134,2390611.273661535,2390611.326095591,2390611.326095859,2390611.343707679,2390611.343834902,2390611.349560072,2390611.27903406,2390611.310023914,2390611.349618601,2390611.402910811,
resnet152,layer3,2390611.253381268,2390612.198356153,2390611.344051064,2390611.693384459,2390611.69338484,2390611.94620155,2390611.946356238,2390611.995676117,2390611.351515247,2390611.524936657,2390611.995797565,2390612.198195934,
resnet152,layer4,2390611.253384,2390612.220419391,2390611.947784822,2390612.064217512,2390612.064217954,2390612.177427716,2390612.177647675,2390612.185386486,2390611.999217494,2390612.032472544,2390612.198243418,2390612.220326336,
resnet152,avgpool,2390611.253387002,2390612.220844069,2390612.177989818,2390612.178035232,2390612.178035457,2390612.178041062,2390612.185688365,2390612.186365419,,,2390612.220361746,2390612.220762634,
resnet152,fc,2390611.253389961,2390612.221273548,2390612.17820648,2390612.19663681,2390612.196636983,2390612.212326565,2390612.212411999,2390612.212930592,2390612.187480378,2390612.191731461,2390612.220794575,2390612.221239089,
resnet152,conv1,2390612.956240488,2390612.968999479,2390612.956491989,2390612.957010884,2390612.957011475,2390612.957229699,2390612.958520263,2390612.959489369,,,2390612.959515154,2390612.96865647,
resnet152,bn1,2390612.956252548,2390612.971198311,2390612.957367234,2390612.958583987,2390612.958584196,2390612.958604819,2390612.959593635,2390612.959728185,2390612.957089407,2390612.95850426,2390612.968686918,2390612.971092193,
resnet152,relu,2390612.956255298,2390612.973116402,2390612.958689329,2390612.958710239,2390612.958710521,2390612.958714596,2390612.960130555,2390612.960726293,,,2390612.971108701,2390612.972938487,
resnet152,maxpool,2390612.956257844,2390612.974584854,2390612.958802462,2390612.958832679,2390612.95883283,2390612.958836164,2390612.960739018,2390612.960947151,,,2390612.972954028,2390612.974543262,
resnet152,layer1,2390612.956260025,2390612.995684511,2390612.958983499,2390612.965326763,2390612.965327076,2390612.967597124,2390612.974193631,2390612.976592677,2390612.96202623,2390612.974180208,2390612.976646138,2390612.995646587,
resnet152,layer2,2390612.956262043,2390613.065669079,2390612.968038089,2390613.003177023,2390613.003177308,2390613.0195735,2390613.01965469,2390613.024721714,2390612.977864045,2390613.000512886,2390613.024771221,2390613.065624171,
resnet152,layer3,2390612.956264168,2390613.815805942,2390613.019820993,2390613.31818537,2390613.318185716,2390613.570466911,2390613.570625859,2390613.621891406,2390613.026505808,2390613.182502565,2390613.622017203,2390613.815686236,
resnet152,layer4,2390612.956266175,2390613.833431359,2390613.572074171,2390613.684992771,2390613.684993184,2390613.797778945,2390613.797926297,2390613.805573092,2390613.62543183,2390613.662010697,2390613.815728638,2390613.833355456,
resnet152,avgpool,2390612.956268196,2390613.833769415,2390613.798237937,2390613.798270151,2390613.798270394,2390613.798275635,2390613.805828597,2390613.806521397,,,2390613.833380942,2390613.833712458,
resnet152,fc,2390612.956270396,2390613.834168022,2390613.798462578,2390613.817122071,2390613.817122303,2390613.832128866,2390613.832214667,2390613.832747389,2390613.807630666,2390613.811999355,2390613.83373212,2390613.834131892,
resnet101,conv1,2390614.563069695,2390614.57081317,2390614.563256149,2390614.563516813,2390614.563517015,2390614.56360612,2390614.563688205,2390614.564641951,,,2390614.564661982,2390614.570698845,
resnet101,bn1,2390614.563079919,2390614.573946337,2390614.563727826,2390614.56399159,2390614.563991786,2390614.564043022,2390614.564774636,2390614.565925027,,,2390614.570712668,2390614.573754924,
resnet101,relu,2390614.563083125,2390614.575556542,2390614.564402496,2390614.56442436,2390614.564424525,2390614.564428027,2390614.565981175,2390614.566343118,,,2390614.573772515,2390614.575418374,
resnet101,maxpool,2390614.563085471,2390614.577746754,2390614.564580979,2390614.564609638,2390614.564609852,2390614.56461256,2390614.566355447,2390614.566583257,,,2390614.575429095,2390614.57772852,
resnet101,layer1,2390614.563087716,2390614.602109424,2390614.565062336,2390614.573147328,2390614.573147588,2390614.578196506,2390614.578267836,2390614.581262081,2390614.567836803,2390614.577645943,2390614.581287018,2390614.602086285,
resnet101,layer2,2390614.563089939,2390614.629347831,2390614.578414401,2390614.594118988,2390614.594119526,2390614.603925012,2390614.60399014,2390614.606133164,2390614.582492259,2390614.595277288,2390614.606157749,2390614.629307778,
resnet101,layer3,2390614.563092021,2390615.122261779,2390614.604116733,2390614.791730944,2390614.791731189,2390614.953688421,2390614.953823036,2390614.983884641,2390614.607366201,2390614.701698697,2390614.983998838,2390615.122194499,
resnet101,layer4,2390614.563094146,2390615.203716388,2390614.954635503,2390615.076541838,2390615.076542171,2390615.175219469,2390615.175356476,2390615.182118064,2390614.986603422,2390615.027115927,2390615.182179143,2390615.203659455,
resnet101,avgpool,2390614.563096361,2390615.20398705,2390615.175668533,2390615.175698862,2390615.175699073,2390615.175703923,2390615.182514779,2390615.183522133,,,2390615.203679773,2390615.203968183,
resnet101,fc,2390614.563098823,2390615.209711629,2390615.175846705,2390615.19405262,2390615.194052836,2390615.208860661,2390615.20892182,2390615.209288476,2390615.184633306,2390615.189181464,2390615.209319843,2390615.209690272,
resnet101,conv1,2390615.612737146,2390615.624446756,2390615.6130138,2390615.613250988,2390615.61325118,2390615.613326384,2390615.613404567,2390615.614851112,,,2390615.614871249,2390615.624318902,
resnet101,bn1,2390615.612748577,2390615.633327749,2390615.613450724,2390615.613706462,2390615.613706682,2390615.613723684,2390615.615113282,2390615.616501845,,,2390615.624370283,2390615.633218432,
resnet101,relu,2390615.612751496,2390615.635335885,2390615.613794697,2390615.613813185,2390615.613813379,2390615.613816182,2390615.616524911,2390615.616890679,,,2390615.633241436,2390615.635209061,
resnet101,maxpool,2390615.612753888,2390615.63876412,2390615.613899724,2390615.613925205,2390615.613925353,2390615.613928201,2390615.616900911,2390615.617262267,,,2390615.635223248,2390615.638645799,
resnet101,layer1,2390615.61275611,2390615.668439397,2390615.613991686,2390615.640302082,2390615.640302436,2390615.642448755,2390615.642530723,2390615.645414746,2390615.618488396,2390615.638688234,2390615.645465075,2390615.668399388,
resnet101,layer2,2390615.612758189,2390615.699119254,2390615.642714598,2390615.659977661,2390615.659978764,2390615.670808993,2390615.670892167,2390615.673185787,2390615.646994689,2390615.66212012,2390615.673245429,2390615.699074397,
resnet101,layer3,2390615.612760321,2390616.193492174,2390615.671042841,2390615.862768964,2390615.862769309,2390616.025059797,2390616.02519573,2390616.055369462,2390615.674555063,2390615.774600647,2390616.055482934,2390616.193396981,
resnet101,layer4,2390615.612762511,2390616.274435244,2390616.026175632,2390616.147081333,2390616.147081786,2390616.245151824,2390616.245294773,2390616.252166115,2390616.058331522,2390616.099145191,2390616.252231966,2390616.274352874,
resnet101,avgpool,2390615.612764554,2390616.274766319,2390616.245612032,2390616.245647512,2390616.245647733,2390616.245653372,2390616.252560996,2390616.253725343,,,2390616.274377884,2390616.27473782,
resnet101,fc,2390615.612766977,2390616.280657607,2390616.245725929,2390616.264630717,2390616.264630917,2390616.279529859,2390616.279631038,2390616.280143387,2390616.25484687,2390616.259279018,2390616.280186636,2390616.280627985,
resnet152,conv1,2390616.72519049,2390616.74938659,2390616.725585718,2390616.726742497,2390616.726742972,2390616.727082514,2390616.727385699,2390616.728270041,,,2390616.728289499,2390616.749115091,
resnet152,bn1,2390616.7252095,2390616.753151151,2390616.727304023,2390616.72767147,2390616.727671699,2390616.727694322,2390616.72840048,2390616.728666075,2390616.7261809,2390616.727372509,2390616.749133104,2390616.752985168,
resnet152,relu,2390616.725212994,2390616.753896119,2390616.727959084,2390616.727986974,2390616.72798724,2390616.727990972,2390616.728724067,2390616.729054675,,,2390616.753007182,2390616.75381312,
resnet152,maxpool,2390616.725215808,2390616.755341664,2390616.728181985,2390616.728232311,2390616.72823254,2390616.72823573,2390616.729064163,2390616.729538015,,,2390616.753823999,2390616.755319402,
resnet152,layer1,2390616.725218604,2390616.777814671,2390616.72875965,2390616.735505953,2390616.735506381,2390616.754718193,2390616.75478951,2390616.757517296,2390616.730624117,2390616.754663374,2390616.757548899,2390616.77779462,
resnet152,layer2,2390616.725221405,2390616.853140785,2390616.754895985,2390616.790939984,2390616.790940368,2390616.809893401,2390616.809956478,2390616.813664113,2390616.759019961,2390616.777742856,2390616.813703061,2390616.853051571,
resnet152,layer3,2390616.725223941,2390617.571711295,2390616.810119773,2390617.100510181,2390617.100510744,2390617.353393967,2390617.353495387,2390617.403129602,2390616.815451245,2390616.957775429,2390617.403243012,2390617.571643781,
resnet152,layer4,2390616.725226861,2390617.616647037,2390617.354980665,2390617.475660187,2390617.475660559,2390617.590025643,2390617.590145503,2390617.596810911,2390617.407182045,2390617.446223182,2390617.596860566,2390617.616549382,
resnet152,avgpool,2390616.725229508,2390617.616966127,2390617.590453277,2390617.590493681,2390617.590493902,2390617.590498329,2390617.597174418,2390617.598006442,,,2390617.616586058,2390617.616933535,
resnet152,fc,2390616.725232367,2390617.623865803,2390617.590566213,2390617.608715209,2390617.608715452,2390617.623052462,2390617.623109703,2390617.62348104,2390617.599122647,2390617.603503177,2390617.62349871,2390617.623840749,
resnet152,conv1,2390618.35913459,2390618.372210188,2390618.359465257,2390618.360343435,2390618.360344134,2390618.360741406,2390618.360834581,2390618.36156518,,,2390618.3615832,2390618.371715961,
resnet152,bn1,2390618.359146705,2390618.37708207,2390618.360865079,2390618.361306805,2390618.361307166,2390618.361400709,2390618.361701291,2390618.361975516,2390618.35987277,2390618.360779467,2390618.371762427,2390618.37702858,
resnet152,relu,2390618.359149667,2390618.377794699,2390618.361733094,2390618.361759274,2390618.361759633,2390618.361764083,2390618.362044642,2390618.362442855,,,2390618.377045395,2390618.377709292,
resnet152,maxpool,2390618.359152697,2390618.379010281,2390618.362074784,2390618.362111741,2390618.36211199,2390618.362116167,2390618.362453119,2390618.362677312,,,2390618.377726429,2390618.378969885,
resnet152,layer1,2390618.359155048,2390618.397782168,2390618.362216113,2390618.371636317,2390618.371636594,2390618.37515664,2390618.37525541,2390618.378918467,2390618.363765243,2390618.375189555,2390618.378980368,2390618.397757267,
resnet152,layer2,2390618.359157291,2390618.471063257,2390618.375376024,2390618.407623565,2390618.407623887,2390618.424137951,2390618.424217762,2390618.428908502,2390618.38018785,2390618.402935498,2390618.429070742,2390618.471000075,
resnet152,layer3,2390618.359159419,2390619.221115117,2390618.424384066,2390618.720929264,2390618.720929527,2390618.973564862,2390618.973676471,2390619.02463119,2390618.430453302,2390618.575299459,2390619.024766048,2390619.221024042,
resnet152,layer4,2390618.3591614,2390619.240333972,2390618.975153905,2390619.089139898,2390619.08914062,2390619.201508271,2390619.201679407,2390619.210416948,2390619.028331785,2390619.065574978,2390619.221053471,2390619.240279174,
resnet152,avgpool,2390618.359163512,2390619.240628481,2390619.202179372,2390619.202213703,2390619.202214011,2390619.202220887,2390619.210679634,2390619.211516448,,,2390619.240298646,2390619.240600103,
resnet152,fc,2390618.359165904,2390619.241012142,2390619.202301804,2390619.219198855,2390619.21919905,2390619.232124269,2390619.232214891,2390619.232934532,2390619.212628831,2390619.216833709,2390619.240609915,2390619.240994526,
resnet101,conv1,2390619.959150276,2390619.972215548,2390619.959364614,2390619.959691346,2390619.959691646,2390619.959823829,2390619.959892318,2390619.960854026,,,2390619.960874574,2390619.972040924,
resnet101,bn1,2390619.959164886,2390619.973581627,2390619.959935952,2390619.960632924,2390619.960633586,2390619.960735419,2390619.960992534,2390619.962332202,,,2390619.972068469,2390619.973467804,
resnet101,relu,2390619.959168601,2390619.974221129,2390619.96102697,2390619.961050605,2390619.961050852,2390619.961055036,2390619.962488046,2390619.962877274,,,2390619.973513807,2390619.974182011,
resnet101,maxpool,2390619.959171989,2390619.975723123,2390619.961307948,2390619.961340478,2390619.961340712,2390619.961344254,2390619.962886927,2390619.963082174,,,2390619.974195647,2390619.975702782,
resnet101,layer1,2390619.959174945,2390619.996431531,2390619.961416767,2390619.972481811,2390619.972482083,2390619.975145532,2390619.975219462,2390619.977538784,2390619.964153446,2390619.971276205,2390619.977561876,2390619.996406717,
resnet101,layer2,2390619.959177777,2390620.024634119,2390619.975354296,2390619.99038999,2390619.990390316,2390620.000710522,2390620.000775613,2390620.002680959,2390619.978789768,2390619.994390519,2390620.002704843,2390620.024601991,
resnet101,layer3,2390619.959180675,2390620.495280738,2390620.000899432,2390620.186856495,2390620.186856797,2390620.349091222,2390620.349243333,2390620.379109159,2390620.00394166,2390620.097045306,2390620.379209157,2390620.495211576,
resnet101,layer4,2390619.959183473,2390620.601344065,2390620.350104452,2390620.472531109,2390620.472531472,2390620.56604131,2390620.566212609,2390620.573057521,2390620.381957237,2390620.418037183,2390620.5731107,2390620.60128669,
resnet101,avgpool,2390619.959186317,2390620.601589187,2390620.5665148,2390620.566543697,2390620.566543977,2390620.566548413,2390620.584946396,2390620.585579457,,,2390620.601306774,2390620.601570132,
resnet101,fc,2390619.959189206,2390620.608143681,2390620.566649822,2390620.592947914,2390620.592948214,2390620.607391587,2390620.60745161,2390620.607808107,2390620.586675696,2390620.594243329,2390620.60782578,2390620.608107271,
resnet152,conv1,2390621.143534219,2390621.156965273,2390621.143757893,2390621.144278037,2390621.144278518,2390621.144751,2390621.145300439,2390621.146092621,,,2390621.14610932,2390621.15671523,
resnet152,bn1,2390621.143543314,2390621.161902809,2390621.14496993,2390621.145408718,2390621.145408951,2390621.145429702,2390621.146222214,2390621.14654941,2390621.144356997,2390621.145289369,2390621.156754994,2390621.161756865,
resnet152,relu,2390621.143546095,2390621.162839478,2390621.145503544,2390621.145525121,2390621.145525295,2390621.145529665,2390621.146703871,2390621.146917173,,,2390621.161775616,2390621.162793461,
resnet152,maxpool,2390621.143548409,2390621.163861325,2390621.145746092,2390621.14577772,2390621.14577789,2390621.145781639,2390621.146925682,2390621.147324167,,,2390621.162806519,2390621.163835135,
resnet152,layer1,2390621.143550508,2390621.189634008,2390621.145878091,2390621.159793398,2390621.159793844,2390621.162171421,2390621.162321067,2390621.165681702,2390621.148418732,2390621.159644573,2390621.165719417,2390621.189491016,
resnet152,layer2,2390621.143552606,2390621.272491211,2390621.162523558,2390621.197814163,2390621.19781456,2390621.216550235,2390621.21664252,2390621.221697069,2390621.166963533,2390621.192706021,2390621.221746642,2390621.272378099,
resnet152,layer3,2390621.143554857,2390622.040861966,2390621.217116092,2390621.512394333,2390621.512394748,2390621.783665937,2390621.78382677,2390621.835354662,2390621.223560626,2390621.367416724,2390621.835547593,2390622.040739219,
resnet152,layer4,2390621.143556868,2390622.066400051,2390621.785281076,2390621.902237142,2390621.902237529,2390622.012624663,2390622.012791397,2390622.020824589,2390621.839128095,2390621.876948096,2390622.040783292,2390622.066290354,
resnet152,avgpool,2390621.143558931,2390622.06689577,2390622.013134863,2390622.013172387,2390622.013172655,2390622.013178173,2390622.021081988,2390622.021829187,,,2390622.066329077,2390622.066832525,
resnet152,fc,2390621.143560917,2390622.06745385,2390622.013362879,2390622.032860501,2390622.032860965,2390622.048775725,2390622.048905246,2390622.049933465,2390622.022965979,2390622.027242827,2390622.066857354,2390622.067416155,
resnet152,conv1,2390622.841932186,2390622.855003036,2390622.842298293,2390622.843469657,2390622.843469903,2390622.843863178,2390622.844044345,2390622.845001133,,,2390622.84529153,2390622.85382848,
resnet152,bn1,2390622.841952617,2390622.86395563,2390622.844103155,2390622.844551562,2390622.844551825,2390622.844576288,2390622.845130493,2390622.845256496,2390622.842654497,2390622.844030965,2390622.853851586,2390622.863890641,
resnet152,relu,2390622.841956184,2390622.864652596,2390622.844694163,2390622.844724334,2390622.844724518,2390622.844728376,2390622.845484636,2390622.846294376,,,2390622.863912643,2390622.864616024,
resnet152,maxpool,2390622.841959015,2390622.866535991,2390622.844909812,2390622.844960255,2390622.844960418,2390622.84496331,2390622.846303739,2390622.846624414,,,2390622.864629867,2390622.866392142,
resnet152,layer1,2390622.841961877,2390622.887871906,2390622.845042803,2390622.852580779,2390622.85258108,2390622.858340847,2390622.860074135,2390622.863733105,2390622.847699281,2390622.860052302,2390622.866405438,2390622.887840283,
resnet152,layer2,2390622.84196457,2390622.949549613,2390622.858845545,2390622.884067433,2390622.884067669,2390622.901480658,2390622.901584698,2390622.907590725,2390622.865173768,2390622.891294052,2390622.907642023,2390622.94942377,
resnet152,layer3,2390622.841967472,2390623.702632374,2390622.90193624,2390623.196262548,2390623.196262901,2390623.449075322,2390623.449240898,2390623.502621715,2390622.909096488,2390623.08865927,2390623.502737984,2390623.702513256,
resnet152,layer4,2390622.841970054,2390623.722670359,2390623.450727096,2390623.553418895,2390623.553419446,2390623.644018623,2390623.644180008,2390623.649812526,2390623.505833363,2390623.541537786,2390623.702556654,2390623.722598771,
resnet152,avgpool,2390622.841972722,2390623.722988735,2390623.644358618,2390623.644404801,2390623.644405179,2390623.644411496,2390623.649982143,2390623.650338126,,,2390623.722621455,2390623.722946268,
resnet152,fc,2390622.841975441,2390623.723503372,2390623.644638934,2390623.663870228,2390623.663870575,2390623.67913957,2390623.67924967,2390623.67981066,2390623.651418071,2390623.655340401,2390623.722960255,2390623.72347021,
resnet152,conv1,2390624.475389632,2390624.490582378,2390624.475720193,2390624.476312599,2390624.476312825,2390624.476669735,2390624.477158539,2390624.478059379,,,2390624.47807716,2390624.490537308,
resnet152,bn1,2390624.475402116,2390624.493911875,2390624.477089982,2390624.477378316,2390624.477378563,2390624.477399512,2390624.478553805,2390624.478758855,2390624.476199933,2390624.477145401,2390624.490552256,2390624.49333426,
resnet152,relu,2390624.475405408,2390624.495329652,2390624.477478509,2390624.477499426,2390624.477499594,2390624.477502852,2390624.478864484,2390624.479273604,,,2390624.49337116,2390624.495161836,
resnet152,maxpool,2390624.475407904,2390624.4981497,2390624.47774814,2390624.477778092,2390624.477778332,2390624.477781647,2390624.479286337,2390624.479793386,,,2390624.495177526,2390624.497510996,
resnet152,layer1,2390624.475410248,2390624.524866449,2390624.477873139,2390624.494342382,2390624.494342759,2390624.49886985,2390624.498978303,2390624.503393687,2390624.480874667,2390624.498716627,2390624.503426074,2390624.524810772,
resnet152,layer2,2390624.475412597,2390624.609151986,2390624.499148826,2390624.534015354,2390624.534015864,2390624.551368139,2390624.551490313,2390624.557339566,2390624.50469844,2390624.530754652,2390624.557381074,2390624.609087512,
resnet152,layer3,2390624.475414987,2390625.363040207,2390624.551863097,2390624.85118187,2390624.851182165,2390625.104438796,2390625.104545143,2390625.161640533,2390624.559146195,2390624.724480536,2390625.161779037,2390625.362938146,
resnet152,layer4,2390624.475417097,2390625.388287137,2390625.106170158,2390625.220863622,2390625.22086397,2390625.335278095,2390625.335485442,2390625.343652114,2390625.165171589,2390625.207620906,2390625.362973645,2390625.388222779,
resnet152,avgpool,2390624.475419359,2390625.388578164,2390625.335824555,2390625.335858424,2390625.335866326,2390625.335872849,2390625.35481863,2390625.355497098,,,2390625.388242363,2390625.388544805,
resnet152,fc,2390624.475421519,2390625.388954648,2390625.336048315,2390625.352198471,2390625.35219871,2390625.364582989,2390625.364678628,2390625.365182139,2390625.356606477,2390625.361210569,2390625.388554682,2390625.388935778,
resnet101,conv1,2390626.103541883,2390626.116598032,2390626.103807543,2390626.104380011,2390626.104380267,2390626.104564647,2390626.104915071,2390626.105723853,,,2390626.105742185,2390626.116408322,
resnet101,bn1,2390626.103551397,2390626.12082863,2390626.104760497,2390626.105071032,2390626.105071239,2390626.10509082,2390626.105901608,2390626.106165501,2390626.103741905,2390626.104903836,2390626.116463411,2390626.120650159,
resnet101,relu,2390626.103554486,2390626.121406509,2390626.105179513,2390626.105201083,2390626.105201288,2390626.105204645,2390626.10619399,2390626.106552112,,,2390626.120696705,2390626.121305928,
resnet101,maxpool,2390626.103557337,2390626.122932161,2390626.105389965,2390626.105420661,2390626.105420839,2390626.105424027,2390626.106560501,2390626.10701258,,,2390626.121317871,2390626.122904319,
resnet101,layer1,2390626.103559721,2390626.169568406,2390626.105519767,2390626.117132564,2390626.117133,2390626.119495819,2390626.130603806,2390626.134138199,2390626.108110389,2390626.130585786,2390626.14721702,2390626.16950658,
resnet101,layer2,2390626.103562095,2390626.193396984,2390626.120062574,2390626.152709004,2390626.152709513,2390626.165268733,2390626.165406397,2390626.169066981,2390626.14879345,2390626.164390228,2390626.169530914,2390626.193125104,
resnet101,layer3,2390626.103564409,2390626.702519448,2390626.165572034,2390626.372196317,2390626.372196795,2390626.534764395,2390626.534954284,2390626.572276573,2390626.170280515,2390626.277687054,2390626.572552929,2390626.702380587,
resnet101,layer4,2390626.103566596,2390626.788904076,2390626.535973428,2390626.659217657,2390626.659219957,2390626.757598256,2390626.757728048,2390626.764432651,2390626.576771667,2390626.619533527,2390626.764499541,2390626.788836879,
resnet101,avgpool,2390626.103569033,2390626.78925201,2390626.758099523,2390626.758145031,2390626.758145295,2390626.758150911,2390626.770798716,2390626.771424667,,,2390626.788863915,2390626.789217528,
resnet101,fc,2390626.103571611,2390626.792790389,2390626.758228621,2390626.776319108,2390626.776319348,2390626.791646194,2390626.791709136,2390626.792203661,2390626.772519298,2390626.777836028,2390626.792225877,2390626.792743351,
resnet101,conv1,2390627.203921174,2390627.216265352,2390627.204213554,2390627.204460719,2390627.204460928,2390627.204536876,2390627.20461324,2390627.205940298,,,2390627.206055177,2390627.21612714,
resnet101,bn1,2390627.203935429,2390627.218971279,2390627.204676937,2390627.204916764,2390627.204916989,2390627.204934579,2390627.206292218,2390627.207826315,,,2390627.216144326,2390627.218838423,
resnet101,relu,2390627.203938677,2390627.221026127,2390627.205030944,2390627.20504958,2390627.205049779,2390627.205052714,2390627.207852687,2390627.208443204,,,2390627.218876963,2390627.22066067,
resnet101,maxpool,2390627.203941718,2390627.222692864,2390627.205104788,2390627.205139263,2390627.205139421,2390627.205142033,2390627.208457151,2390627.208777519,,,2390627.220674541,2390627.222674312,
resnet101,layer1,2390627.203944438,2390627.243431568,2390627.205278395,2390627.214434003,2390627.214434408,2390627.220252066,2390627.222418728,2390627.225143903,2390627.20985787,2390627.222404496,2390627.225170157,2390627.243411583,
resnet101,layer2,2390627.203946826,2390627.275215952,2390627.220800072,2390627.239797892,2390627.239798251,2390627.251043715,2390627.251188985,2390627.253910137,2390627.226805069,2390627.238865399,2390627.253940844,2390627.275192293,
resnet101,layer3,2390627.203949027,2390627.736291595,2390627.251463157,2390627.447463311,2390627.447463602,2390627.610832596,2390627.610979298,2390627.630389042,2390627.255159282,2390627.362547281,2390627.630580723,2390627.736224969,
resnet101,layer4,2390627.203951404,2390627.834426563,2390627.611987593,2390627.715545142,2390627.715545573,2390627.803842251,2390627.803996813,2390627.81112168,2390627.633359687,2390627.668287719,2390627.811176696,2390627.834365114,
resnet101,avgpool,2390627.203953651,2390627.834865722,2390627.804335378,2390627.804394563,2390627.804395432,2390627.804406194,2390627.811500597,2390627.8123795,,,2390627.83438704,2390627.83482245,
resnet101,fc,2390627.203955845,2390627.835457451,2390627.804564645,2390627.819414853,2390627.819416023,2390627.831327718,2390627.831405669,2390627.831876257,2390627.813493573,2390627.817962275,2390627.834837889,2390627.835434754,
resnet152,conv1,2390628.230989803,2390628.244431405,2390628.231170198,2390628.231411756,2390628.231411932,2390628.231490186,2390628.231561155,2390628.232942834,,,2390628.233107451,2390628.243454124,
resnet152,bn1,2390628.23099879,2390628.246448521,2390628.231598922,2390628.231841427,2390628.231841661,2390628.231860756,2390628.23303982,2390628.234575043,,,2390628.243475143,2390628.246265921,
resnet152,relu,2390628.231001967,2390628.248843832,2390628.231928125,2390628.231947787,2390628.231948002,2390628.231951221,2390628.234667743,2390628.234888465,,,2390628.246284919,2390628.247958522,
resnet152,maxpool,2390628.231004201,2390628.251617661,2390628.232077472,2390628.232103812,2390628.232103947,2390628.23210645,2390628.234897994,2390628.235233612,,,2390628.247971771,2390628.250456071,
resnet152,layer1,2390628.231006469,2390628.274434081,2390628.232246623,2390628.237833398,2390628.237833797,2390628.249561135,2390628.251674424,2390628.254758946,2390628.236512512,2390628.251657955,2390628.254790763,2390628.274395671,
resnet152,layer2,2390628.23100857,2390628.348798966,2390628.250291806,2390628.284934886,2390628.284935177,2390628.301295852,2390628.301364578,2390628.305894108,2390628.256025911,2390628.276115154,2390628.305935006,2390628.348531919,
resnet152,layer3,2390628.231010692,2390629.075148216,2390628.301536509,2390628.594240379,2390628.594240669,2390628.84666125,2390628.84682264,2390628.892098561,2390628.30728581,2390628.448881499,2390628.892217295,2390629.075075887,
resnet152,layer4,2390628.231012799,2390629.115497951,2390628.847757243,2390628.962807657,2390628.962808199,2390629.075898432,2390629.07604586,2390629.082887017,2390628.895275533,2390628.927293577,2390629.082943907,2390629.115424289,
resnet152,avgpool,2390628.231015328,2390629.115780445,2390629.076349287,2390629.076380184,2390629.076380405,2390629.076384988,2390629.094775857,2390629.095400562,,,2390629.115446312,2390629.115747079,
resnet152,fc,2390628.231017723,2390629.119088796,2390629.076492103,2390629.101463102,2390629.101463328,2390629.11826055,2390629.118320163,2390629.11872072,2390629.096508781,2390629.09996455,2390629.118739524,2390629.119064622,
resnet152,conv1,2390629.876941298,2390629.889414085,2390629.877198685,2390629.877768148,2390629.877768743,2390629.878221652,2390629.878734663,2390629.879608841,,,2390629.8796338,2390629.886261677,
resnet152,bn1,2390629.876953483,2390629.892376591,2390629.878664095,2390629.878989604,2390629.878989835,2390629.879012812,2390629.879877501,2390629.880072451,2390629.877721418,2390629.878721115,2390629.886302949,2390629.892124812,
resnet152,relu,2390629.87695656,2390629.894408327,2390629.879208676,2390629.879233343,2390629.87923353,2390629.879237299,2390629.880227058,2390629.880706947,,,2390629.892166914,2390629.893896145,
resnet152,maxpool,2390629.876959532,2390629.896458121,2390629.879336917,2390629.87937248,2390629.879372728,2390629.879376313,2390629.880715761,2390629.88087074,,,2390629.893913991,2390629.896426145,
resnet152,layer1,2390629.876962425,2390629.921001733,2390629.879521353,2390629.893159733,2390629.893160291,2390629.897133034,2390629.897251613,2390629.90074849,2390629.881950788,2390629.896142214,2390629.900787074,2390629.920937404,
resnet152,layer2,2390629.876964885,2390630.00317567,2390629.897409209,2390629.933899479,2390629.933899785,2390629.952270502,2390629.952393513,2390629.959988375,2390629.902049267,2390629.92697321,2390629.960058581,2390630.003109127,
